"region","run_version","timepoint","parameter","mean","2.5%","25%","psrf","psrf_uci","effective_sample_size"
"Atsinanana","seir",42,"viral_peak",18.2516170630786,14.5310838801537,16.9999381264156,1.00104860579723,1.00370191574999,6858.68622585949
"Atsinanana","seir",42,"obs_sd",4.97300293441528,3.99512266646341,4.63659441600814,1.00075306169382,1.00298543572978,6839.43939675934
"Atsinanana","seir",42,"t_switch",13.0411669791637,7.28097975414903,11.037937650958,1.00048100703231,1.00074765569299,7281.69224422275
"Atsinanana","seir",42,"level_switch",35.9752450608138,34.0142784238876,35.3026195813619,1.00026257814174,1.00122347166598,7042.38170199156
"Atsinanana","seir",42,"prob_detect",0.0952812401159686,0.0452070237020362,0.0737536949684245,1.00022639908406,1.00100696836539,6688.19824780432
"Atsinanana","seir",42,"R0",5.19522904657703,1.21607196330859,3.01297660699563,1.00315210971768,1.01153176652738,4773.30770865558
"Atsinanana","seir",42,"infectious",4.7609556034915,1.5614663907489,2.9700635880775,1.00011688529908,1.00035332751292,5162.61541106926
"Atsinanana","seir",42,"incubation",4.18387545384592,2.4999872113419,3.43197486912028,1.00076052885934,1.00295313068539,6829.41543851279
"Atsinanana","seir",42,"t0",19.8402796181058,1.65916431769144,12.0811863498748,1.00017414841341,1.00087334984927,5249.10677847618
"Atsinanana","seir",42,"chain",2,1,1,Inf,NA,0
"Atsinanana","seir",49,"viral_peak",18.6544772150619,14.6732587886895,17.3096225081888,1.00138614960132,1.00391458949675,6263.79740431575
"Atsinanana","seir",49,"obs_sd",4.97601937288362,3.99943638737088,4.63752846889114,1.0017455591919,1.00498047452992,7198.84636056154
"Atsinanana","seir",49,"t_switch",12.7825384967958,6.94421525520312,10.7578976885816,1.00034358599011,1.00108914539209,7083.7244346421
"Atsinanana","seir",49,"level_switch",35.9981434789157,34.0372901544203,35.3124678254652,1.00060163353669,1.00210881314626,6320.1764892837
"Atsinanana","seir",49,"prob_detect",0.0955454550988715,0.0448251320033978,0.0738401346541828,1.00006963618491,1.00011589660556,7183.12670415772
"Atsinanana","seir",49,"R0",5.39063045793013,1.27791260566613,3.24496937249337,0.999902788647818,0.999940233071376,4937.15990996686
"Atsinanana","seir",49,"infectious",4.6248892814601,1.54442272364246,2.93117719599305,1.00260261560982,1.00741347625002,5249.89739171394
"Atsinanana","seir",49,"incubation",4.1413624393423,2.46865375758105,3.40358284089884,1.00093992020374,1.00361402137816,7338.47090285378
"Atsinanana","seir",49,"t0",27.1181056036838,2.80736296577023,17.3986336964176,1.00123978037021,1.00448134676388,4816.08953681856
"Atsinanana","seir",49,"chain",2,1,1,Inf,NA,0
"Atsinanana","seir",56,"viral_peak",18.9557621244362,14.9275783572781,17.5963598620414,1.00130431488755,1.00506739252123,5402.80823406909
"Atsinanana","seir",56,"obs_sd",4.93881810660716,3.97193963711582,4.59967983235082,1.00111569292415,1.00321997682215,5507.63021131196
"Atsinanana","seir",56,"t_switch",13.0428602993024,7.04797604725343,10.9848065887677,1.00016838550984,1.00093961270696,4851.55389032869
"Atsinanana","seir",56,"level_switch",35.9630382406846,33.9666868268107,35.283291404239,1.00121937420817,1.00480399877248,5282.25903085048
"Atsinanana","seir",56,"prob_detect",0.0954293725475286,0.0443601404052666,0.0734674259902467,1.00105775699931,1.00387306924296,5983.61133548819
"Atsinanana","seir",56,"R0",5.47659980454159,1.31236488161365,3.25486463091942,1.00150800529854,1.00578392792994,3629.87201694527
"Atsinanana","seir",56,"infectious",4.57944453973539,1.51680657353905,2.86527670024118,1.0009219905402,1.00199708943877,4732.65669696962
"Atsinanana","seir",56,"incubation",4.11288813580995,2.41838766234701,3.34185033468047,1.00000743733145,1.00029169204261,6099.9069019683
"Atsinanana","seir",56,"t0",33.5798052225105,5.06623830770562,23.9477017011649,1.00049586077053,1.00182349983091,4237.01595208412
"Atsinanana","seir",56,"chain",2,1,1,Inf,NA,0
"Atsinanana","seir",77,"viral_peak",18.5726679137205,15.1011899911421,17.4334709631508,1.00035890325043,1.00093482747151,6132.33245146515
"Atsinanana","seir",77,"obs_sd",4.98975847476969,4.0219990256629,4.66374307730582,1.00050887897161,1.00122360545321,6613.40939077913
"Atsinanana","seir",77,"t_switch",12.8057558999951,7.0340764162857,10.7701834283545,1.00289513577414,1.01018190630551,5556.46497185977
"Atsinanana","seir",77,"level_switch",36.0103250724732,34.0352924126686,35.3416477912839,1.00026550099877,1.00086103518973,5812.82549609035
"Atsinanana","seir",77,"prob_detect",0.0957553243484938,0.0456250837876875,0.0735315016001225,1.00011886128278,1.00065710869904,6256.86111843017
